id.accession,id.assay name,id.sample name,study.characteristics.organism,study.factor value.absorbed radiation dose,study.factor value.age,study.factor value.altered gravity,study.factor value.atmospheric pressure,study.factor value.cell cycle phase,study.factor value.cultivar,study.factor value.ecotype,study.factor value.exposure duration,study.factor value.generation,study.factor value.genotype,study.factor value.growth time,study.factor value.ionizing radiation,study.factor value.light,study.factor value.magnetic field,study.factor value.microgravity simulation,study.factor value.organism part,study.factor value.sample preservation method,study.factor value.soil environment exposure,study.factor value.spacecraft,study.factor value.spaceflight,study.factor value.time,study.factor value.time of sample collection after treatment,study.factor value.tissue,study.factor value.tissue segment,study.factor value.treatment
"OSD-476","OSD-476_morphometric-analysis_image-analysis_imagej","GSM5691022","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 17 regolith"
"OSD-476","OSD-476_morphometric-analysis_image-analysis_imagej","GSM5691023","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_morphometric-analysis_image-analysis_imagej","GSM5691024","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 11 regolith"
"OSD-476","OSD-476_morphometric-analysis_image-analysis_imagej","GSM5691025","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 12 regolith"
"OSD-476","OSD-476_morphometric-analysis_image-analysis_imagej","GSM5691026","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 17 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691011","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691012","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 11 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691013","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 12 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691014","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 17 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691015","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691016","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 11 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691017","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 12 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691018","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 17 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691019","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691020","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 11 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691021","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 12 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691022","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 17 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691023","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691024","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 11 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691025","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 12 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691026","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Apollo 17 regolith"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691027","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691028","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691029","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-476","OSD-476_transcription-profiling_rna-sequencing-(rna-seq)_illumina","GSM5691030","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"JSC-1A lunar simulant"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cc1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cc2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cc3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cc4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ch1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ch2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ch3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ch4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cm1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cm2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cm3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cm4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cr1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cr2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cr3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004cr4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pc1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pc2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pc3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pc4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ph1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ph2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ph3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004ph4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pm1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pm2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pm3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pm4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pr1","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pr2","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pr3","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","004pr4","Arabidopsis thaliana",NaN,NaN,"0.004G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cc1","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cc2","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cc3","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cc4","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006ch1","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006ch2","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006ch3","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006ch4","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cm1","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cm2","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cm3","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"mature root",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cm4","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cr1","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cr2","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cr3","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"root tip",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006cr4","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"Wild Type",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006pc1","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006pc2","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006pc3","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"cotyledon",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
"OSD-480","OSD-480_transcription-profiling_rna-sequencing-(rna-seq)_Illumina","006pc4","Arabidopsis thaliana",NaN,NaN,"0.006G by centrifugation",NaN,NaN,NaN,NaN,NaN,NaN,"pgm-1",NaN,NaN,NaN,NaN,NaN,"hypocotyl",NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment 1"
